temp[1],temp[2],tube_flowmeter[1],tube_flowmeter[2],tube_pressure[1],tube_pressure[2],tube_temp[1],tube_temp[2],anomaly
65.56,63.75,17.28,21.28,10.1,9.1,68.42,68.42,0
63.75,48.46,21.28,2.92,9.1,1.78,68.42,1.47,1
48.46,48.99,2.92,5.92,1.78,0.78,1.47,1.47,1
48.99,61.49,5.92,28.83,0.78,17.13,1.47,57.16,1
69.09,70.12,17.29,16.29,13.09,12.09,58.51,58.51,0
70.12,62.28,16.29,14.89,12.09,13.82,58.51,55.15,0
62.28,64.89,14.89,15.89,13.82,17.82,55.15,55.15,0
64.89,10.32,15.89,29.67,17.82,5.88,55.15,46.75,1
10.32,11.19,29.67,31.67,5.88,6.88,46.75,46.75,1
11.19,69.45,31.67,13.99,6.88,13.27,46.75,58.67,1
54.34,54.39,8.58,8.58,18.06,18.06,67.99,67.99,0
54.39,55.99,8.58,14.58,18.06,17.71,67.99,55.69,0
55.99,59.84,14.58,12.58,17.71,20.71,55.69,55.69,0
59.84,99.89,12.58,34.89,20.71,60.47,55.69,39.64,1
99.89,102.89,34.89,36.89,60.47,63.47,39.64,39.64,1
102.89,56.87,36.89,17.53,63.47,13.0,39.64,53.87,1
68.56,71.4,12.49,11.49,11.36,15.36,62.07,62.07,0
71.4,66.41,11.49,4.36,15.36,17.24,62.07,53.11,0
66.41,67.73,4.36,5.36,17.24,21.24,53.11,53.11,0
67.73,25.28,5.36,59.86,21.24,55.81,53.11,4.52,1
25.28,29.28,59.86,63.86,55.81,56.81,4.52,4.52,1
29.28,53.06,63.86,5.06,56.81,15.24,4.52,59.13,1
61.36,65.28,14.95,14.95,17.23,18.23,64.75,64.75,0
65.28,59.01,14.95,0.09,18.23,14.88,64.75,52.08,0
59.01,63.21,0.09,5.09,14.88,16.88,52.08,52.08,0
63.21,78.8,5.09,22.69,16.88,2.35,52.08,21.3,1
78.8,81.8,22.69,26.69,2.35,6.35,21.3,21.3,1
81.8,52.67,26.69,17.73,6.35,11.68,21.3,68.56,1
64.69,67.08,4.1,2.1,19.46,18.46,60.72,60.72,0
67.08,51.81,2.1,4.04,18.46,10.39,60.72,52.37,0
51.81,55.81,4.04,7.04,10.39,11.39,52.37,52.37,0
55.81,0.21,7.04,1.42,11.39,21.07,52.37,82.95,1
0.21,4.6,1.42,1.42,21.07,21.07,82.95,82.95,1
4.6,69.87,1.42,9.98,21.07,16.41,82.95,64.31,1
63.72,65.34,8.93,6.93,10.9,12.9,63.4,63.4,0
65.34,57.67,6.93,7.74,12.9,16.36,63.4,53.31,0
57.67,60.61,7.74,10.74,16.36,20.36,53.31,53.31,0
60.61,91.56,10.74,42.93,20.36,6.08,53.31,5.94,1
91.56,94.75,42.93,44.93,6.08,10.08,5.94,5.94,1
94.75,69.81,44.93,15.36,10.08,19.31,5.94,59.15,1
62.57,61.72,21.47,21.47,13.48,14.48,68.8,68.8,0
61.72,69.22,21.47,7.81,14.48,19.08,68.8,59.94,0
69.22,70.27,7.81,5.81,19.08,24.08,59.94,59.94,0
70.27,88.58,5.81,59.52,24.08,7.6,59.94,89.4,1
88.58,88.21,59.52,61.52,7.6,10.6,89.4,89.4,1
88.21,55.49,61.52,1.08,10.6,12.09,89.4,66.62,1
61.08,61.08,25.15,28.15,18.62,17.62,62.17,62.17,0
61.08,60.07,28.15,11.21,17.62,12.37,62.17,63.39,0
60.07,60.52,11.21,14.21,12.37,14.37,63.39,63.39,0
60.52,14.25,14.21,56.71,14.37,95.19,63.39,87.47,1
14.25,16.95,56.71,55.71,95.19,99.19,87.47,87.47,1
16.95,66.16,55.71,6.16,99.19,11.27,87.47,58.66,1
61.84,63.67,26.74,27.74,18.45,18.45,56.35,56.35,0
63.67,60.2,27.74,4.67,18.45,16.5,56.35,62.41,0
60.2,64.23,4.67,7.67,16.5,17.5,62.41,62.41,0
64.23,85.04,7.67,11.55,17.5,43.0,62.41,83.18,1
85.04,87.98,11.55,12.55,43.0,47.0,83.18,83.18,1
87.98,61.48,12.55,2.06,47.0,12.51,83.18,65.62,1
57.16,58.4,11.43,13.43,19.65,18.65,58.61,58.61,0
58.4,54.74,13.43,20.92,18.65,10.7,58.61,60.48,0
54.74,58.08,20.92,20.92,10.7,10.7,60.48,60.48,0
58.08,77.39,20.92,55.19,10.7,8.58,60.48,80.67,1
77.39,78.64,55.19,55.19,8.58,12.58,80.67,80.67,1
78.64,63.93,55.19,3.21,12.58,17.13,80.67,62.1,1
69.67,70.24,13.18,12.18,18.16,22.16,54.74,54.74,0
70.24,58.61,12.18,2.93,22.16,19.14,54.74,51.02,0
58.61,62.59,2.93,2.93,19.14,23.14,51.02,51.02,0
62.59,34.42,2.93,43.09,23.14,99.7,51.02,45.96,1
34.42,37.42,43.09,44.09,99.7,99.7,45.96,45.96,1
37.42,63.28,44.09,25.41,99.7,18.4,45.96,69.71,1
52.74,53.1,16.21,15.21,10.25,11.25,63.03,63.03,0
53.1,54.54,15.21,0.97,11.25,11.23,63.03,57.34,0
54.54,57.54,0.97,3.97,11.23,12.23,57.34,57.34,0
57.54,85.03,3.97,38.96,12.23,9.14,57.34,35.65,1
85.03,84.92,38.96,40.96,9.14,13.14,35.65,35.65,1
84.92,64.11,40.96,23.26,13.14,18.45,35.65,64.28,1
58.84,58.33,8.32,7.32,13.5,11.5,51.98,51.98,0
58.33,56.06,7.32,15.63,11.5,11.01,51.98,63.82,0
56.06,57.06,15.63,20.63,11.01,12.01,63.82,63.82,0
57.06,10.44,20.63,45.47,12.01,9.93,63.82,88.54,1
10.44,11.44,45.47,46.47,9.93,9.93,88.54,88.54,1
11.44,63.67,46.47,3.45,9.93,18.09,88.54,56.14,1
65.23,66.98,3.24,2.24,17.41,17.41,50.28,50.28,0
66.98,54.82,2.24,27.58,17.41,16.74,50.28,52.37,0
54.82,58.1,27.58,31.58,16.74,20.74,52.37,52.37,0
58.1,43.06,31.58,14.32,20.74,52.65,52.37,84.9,1
43.06,45.07,14.32,18.32,52.65,53.65,84.9,84.9,1
45.07,61.72,18.32,9.73,53.65,16.95,84.9,56.06,1
50.56,51.08,5.15,4.15,16.03,18.03,67.57,67.57,0
51.08,58.8,4.15,24.29,18.03,11.45,67.57,50.37,0
58.8,57.8,24.29,27.29,11.45,10.45,50.37,50.37,0
57.8,75.09,27.29,29.16,10.45,99.3,50.37,31.57,1
75.09,78.09,29.16,30.16,99.3,103.3,31.57,31.57,1
78.09,67.17,30.16,9.36,103.3,16.17,31.57,63.57,1
63.9,64.76,12.47,11.47,17.14,22.14,63.19,63.19,0
64.76,53.3,11.47,29.86,22.14,16.0,63.19,69.96,0
53.3,53.89,29.86,32.86,16.0,15.0,69.96,69.96,0
53.89,46.91,32.86,8.45,15.0,47.94,69.96,79.29,1
46.91,51.32,8.45,13.45,47.94,49.94,79.29,79.29,1
51.32,61.69,13.45,24.37,49.94,16.57,79.29,62.92,1
55.59,56.67,2.13,1.13,16.16,19.16,59.32,59.32,0
56.67,69.38,1.13,5.65,19.16,16.97,59.32,67.86,0
69.38,72.67,5.65,9.65,16.97,17.97,67.86,67.86,0
72.67,88.81,9.65,13.16,17.97,55.58,67.86,32.53,1
88.81,86.81,13.16,14.16,55.58,59.58,32.53,32.53,1
86.81,56.03,14.16,1.29,59.58,19.3,32.53,52.21,1
58.27,62.62,3.95,6.95,17.58,18.58,62.43,62.43,0
62.62,65.59,6.95,6.5,18.58,17.34,62.43,62.92,0
65.59,63.84,6.5,10.5,17.34,20.34,62.92,62.92,0
63.84,30.69,10.5,41.48,20.34,5.98,62.92,75.44,1
30.69,32.11,41.48,40.48,5.98,3.98,75.44,75.44,1
32.11,54.17,40.48,21.3,3.98,16.86,75.44,51.23,1
50.55,52.33,11.22,10.22,12.29,13.29,54.5,54.5,0
52.33,66.59,10.22,7.33,13.29,16.67,54.5,57.36,0
66.59,68.19,7.33,5.33,16.67,16.67,57.36,57.36,0
68.19,93.47,5.33,42.89,16.67,3.41,57.36,12.13,1
93.47,98.1,42.89,45.89,3.41,8.41,12.13,12.13,1
98.1,67.64,45.89,28.16,8.41,14.65,12.13,51.37,1
61.69,65.0,29.58,31.58,16.19,18.19,62.65,62.65,0
65.0,64.09,31.58,6.76,18.19,16.02,62.65,63.57,0
64.09,64.15,6.76,5.76,16.02,19.02,63.57,63.57,0
64.15,98.51,5.76,17.57,19.02,91.42,63.57,42.36,1
98.51,101.37,17.57,16.57,91.42,91.42,42.36,42.36,1
101.37,62.25,16.57,22.86,91.42,10.27,42.36,53.64,1
68.98,73.95,2.02,1.02,14.59,14.59,69.94,69.94,0
73.95,63.15,1.02,10.66,14.59,12.87,69.94,58.89,0
63.15,62.82,10.66,12.66,12.87,14.87,58.89,58.89,0
62.82,6.84,12.66,47.64,14.87,54.47,58.89,45.22,1
6.84,5.84,47.64,49.64,54.47,54.47,45.22,45.22,1
5.84,57.1,49.64,9.32,54.47,13.37,45.22,57.8,1
69.29,71.38,9.99,12.99,15.65,14.65,58.91,58.91,0
71.38,66.24,12.99,26.51,14.65,17.79,58.91,67.01,0
66.24,69.54,26.51,29.51,17.79,21.79,67.01,67.01,0
69.54,99.24,29.51,48.85,21.79,50.65,67.01,42.1,1
99.24,98.29,48.85,49.85,50.65,54.65,42.1,42.1,1
98.29,52.73,49.85,5.53,54.65,13.9,42.1,50.89,1
51.22,55.03,23.49,27.49,15.55,19.55,65.51,65.51,0
55.03,64.82,27.49,27.47,19.55,15.23,65.51,56.41,0
64.82,64.9,27.47,27.47,15.23,14.23,56.41,56.41,0
64.9,24.12,27.47,33.39,14.23,8.43,56.41,39.16,1
24.12,25.5,33.39,38.39,8.43,6.43,39.16,39.16,1
25.5,51.52,38.39,13.43,6.43,11.41,39.16,68.66,1
63.13,63.14,7.97,10.97,16.59,18.59,63.41,63.41,0
63.14,56.15,10.97,7.78,18.59,11.5,63.41,63.47,0
56.15,60.63,7.78,10.78,11.5,16.5,63.47,63.47,0
60.63,11.15,10.78,24.46,16.5,1.85,63.47,78.99,1
11.15,12.62,24.46,25.46,1.85,2.85,78.99,78.99,1
12.62,55.51,25.46,14.03,2.85,10.15,78.99,52.94,1
65.68,69.68,19.35,22.35,16.86,20.86,59.19,59.19,0
69.68,59.38,22.35,19.77,20.86,17.44,59.19,67.76,0
59.38,63.38,19.77,22.77,17.44,18.44,67.76,67.76,0
63.38,11.25,22.77,30.31,18.44,7.64,67.76,82.54,1
11.25,12.72,30.31,32.31,7.64,7.64,82.54,82.54,1
12.72,52.8,32.31,5.88,7.64,13.24,82.54,54.64,1
61.56,61.73,15.74,16.74,16.04,19.04,53.18,53.18,0
61.73,69.25,16.74,5.38,19.04,12.35,53.18,60.15,0
69.25,70.42,5.38,9.38,12.35,16.35,60.15,60.15,0
70.42,4.15,9.38,3.72,16.35,59.14,60.15,18.73,1
4.15,7.86,3.72,4.72,59.14,63.14,18.73,18.73,1
7.86,60.6,4.72,4.9,63.14,14.41,18.73,55.85,1
69.26,70.95,23.14,28.14,17.53,18.53,62.84,62.84,0
70.95,54.19,28.14,15.54,18.53,18.64,62.84,65.07,0
54.19,58.19,15.54,17.54,18.64,18.64,65.07,65.07,0
58.19,1.57,17.54,37.52,18.64,5.51,65.07,81.7,1
1.57,2.24,37.52,39.52,5.51,8.51,81.7,81.7,1
2.24,67.73,39.52,20.79,8.51,15.06,81.7,50.88,1
69.13,71.09,9.47,11.47,14.28,14.28,57.95,57.95,0
71.09,67.01,11.47,1.52,14.28,19.05,57.95,53.18,0
67.01,69.92,1.52,3.52,19.05,22.05,53.18,53.18,0
69.92,93.76,3.52,42.59,22.05,6.62,53.18,43.84,1
93.76,93.0,42.59,45.59,6.62,10.62,43.84,43.84,1
93.0,66.02,45.59,11.99,10.62,10.52,43.84,58.33,1
56.76,56.76,26.1,24.1,17.74,18.74,55.94,55.94,0
56.76,59.04,24.1,5.27,18.74,17.19,55.94,59.42,0
59.04,60.27,5.27,7.27,17.19,15.19,59.42,59.42,0
60.27,95.07,7.27,47.91,15.19,4.74,59.42,94.9,1
95.07,97.07,47.91,47.91,4.74,6.74,94.9,94.9,1
97.07,59.9,47.91,18.1,6.74,10.8,94.9,62.57,1
64.89,63.24,29.15,32.15,14.62,16.62,54.25,54.25,0
63.24,62.58,32.15,13.63,16.62,10.73,54.25,61.15,0
62.58,66.58,13.63,14.63,10.73,14.73,61.15,61.15,0
66.58,97.84,14.63,42.94,14.73,5.9,61.15,30.36,1
97.84,99.92,42.94,40.94,5.9,4.9,30.36,30.36,1
99.92,56.72,40.94,17.43,4.9,15.75,30.36,57.75,1
66.71,70.09,7.55,6.55,11.45,9.45,65.97,65.97,0
70.09,68.01,6.55,27.46,9.45,18.7,65.97,61.68,0
68.01,67.78,27.46,31.46,18.7,17.7,61.68,61.68,0
67.78,19.66,31.46,17.68,17.7,4.17,61.68,76.51,1
19.66,19.8,17.68,16.68,4.17,6.17,76.51,76.51,1
19.8,52.05,16.68,21.15,6.17,17.66,76.51,60.62,1
52.4,56.45,8.02,7.02,14.95,14.95,62.9,62.9,0
56.45,62.78,7.02,15.46,14.95,10.19,62.9,56.48,0
62.78,67.47,15.46,16.46,10.19,9.19,56.48,56.48,0
67.47,84.63,16.46,12.02,9.19,0.65,56.48,5.66,1
84.63,86.77,12.02,17.02,0.65,-0.35,5.66,5.66,1
86.77,67.05,17.02,11.21,-0.35,17.87,5.66,61.45,1
69.92,71.07,4.24,6.24,18.02,21.02,67.84,67.84,0
71.07,67.77,6.24,2.61,21.02,18.57,67.84,50.4,0
67.77,70.35,2.61,5.61,18.57,23.57,50.4,50.4,0
70.35,78.69,5.61,5.98,23.57,86.84,50.4,86.33,1
78.69,82.19,5.98,5.98,86.84,91.84,86.33,86.33,1
82.19,68.93,5.98,15.66,91.84,19.52,86.33,50.44,1
66.93,69.88,9.33,13.33,18.46,18.46,66.53,66.53,0
69.88,56.02,13.33,14.9,18.46,12.17,66.53,67.16,0
56.02,59.02,14.9,17.9,12.17,10.17,67.16,67.16,0
59.02,46.11,17.9,1.59,10.17,3.15,67.16,86.21,1
46.11,46.44,1.59,-0.41,3.15,5.15,86.21,86.21,1
46.44,53.87,-0.41,13.87,5.15,11.93,86.21,69.46,1
65.32,66.24,27.6,29.6,17.58,15.58,67.64,67.64,0
66.24,56.87,29.6,3.94,15.58,19.63,67.64,68.4,0
56.87,54.87,3.94,4.94,19.63,23.63,68.4,68.4,0
54.87,99.04,4.94,27.86,23.63,1.98,68.4,80.72,1
99.04,103.53,27.86,27.86,1.98,1.98,80.72,80.72,1
103.53,57.39,27.86,28.91,1.98,14.14,80.72,50.29,1
66.56,69.84,21.12,20.12,12.67,10.67,51.04,51.04,0
69.84,56.08,20.12,0.92,10.67,10.09,51.04,59.49,0
56.08,58.62,0.92,-0.08,10.09,9.09,59.49,59.49,0
58.62,24.82,-0.08,47.89,9.09,30.52,59.49,89.63,1
24.82,23.82,47.89,50.89,30.52,30.52,89.63,89.63,1
23.82,64.65,50.89,9.41,30.52,17.83,89.63,53.36,1
67.06,69.43,28.42,32.42,10.73,11.73,66.61,66.61,0
69.43,63.27,32.42,20.74,11.73,13.38,66.61,56.64,0
63.27,64.3,20.74,18.74,13.38,11.38,56.64,56.64,0
64.3,42.49,18.74,37.67,11.38,6.07,56.64,43.35,1
42.49,45.31,37.67,41.67,6.07,10.07,43.35,43.35,1
45.31,57.64,41.67,22.72,10.07,13.95,43.35,63.21,1
64.84,63.91,26.52,26.52,18.23,18.23,50.28,50.28,0
63.91,60.68,26.52,27.13,18.23,14.24,50.28,69.87,0
60.68,64.33,27.13,26.13,14.24,14.24,69.87,69.87,0
64.33,42.16,26.13,30.35,14.24,3.92,69.87,90.82,1
42.16,42.64,30.35,34.35,3.92,6.92,90.82,90.82,1
42.64,67.9,34.35,13.54,6.92,17.56,90.82,58.26,1
68.33,70.76,10.4,14.4,15.05,19.05,56.84,56.84,0
70.76,63.99,14.4,20.84,19.05,12.71,56.84,66.44,0
63.99,64.5,20.84,20.84,12.71,13.71,66.44,66.44,0
64.5,84.65,20.84,42.06,13.71,46.38,66.44,87.0,1
84.65,88.48,42.06,43.06,46.38,47.38,87.0,87.0,1
88.48,67.11,43.06,15.87,47.38,16.91,87.0,50.49,1
64.53,68.53,0.65,1.65,12.3,14.3,52.81,52.81,0
68.53,54.26,1.65,15.83,14.3,12.9,52.81,50.89,0
54.26,54.1,15.83,15.83,12.9,14.9,50.89,50.89,0
54.1,82.88,15.83,28.87,14.9,55.56,50.89,81.99,1
82.88,86.74,28.87,32.87,55.56,56.56,81.99,81.99,1
86.74,63.44,32.87,12.86,56.56,13.49,81.99,67.02,1
54.94,56.28,25.34,27.34,12.95,15.95,64.86,64.86,0
56.28,66.79,27.34,19.81,15.95,11.3,64.86,63.68,0
66.79,68.79,19.81,23.81,11.3,16.3,63.68,63.68,0
68.79,1.27,23.81,45.1,16.3,6.34,63.68,82.23,1
1.27,2.27,45.1,46.1,6.34,5.34,82.23,82.23,1
2.27,64.73,46.1,2.87,5.34,11.93,82.23,53.63,1
67.07,71.45,6.74,9.74,14.48,13.48,57.61,57.61,0
71.45,53.3,9.74,2.67,13.48,14.21,57.61,62.91,0
53.3,52.82,2.67,5.67,14.21,12.21,62.91,62.91,0
52.82,25.88,5.67,57.93,12.21,98.02,62.91,10.34,1
25.88,26.57,57.93,59.93,98.02,101.02,10.34,10.34,1
26.57,63.75,59.93,26.06,101.02,16.32,10.34,66.15,1
64.16,69.09,1.18,6.18,18.77,17.77,65.1,65.1,0
69.09,60.09,6.18,15.63,17.77,17.83,65.1,60.26,0
60.09,61.09,15.63,18.63,17.83,22.83,60.26,60.26,0
61.09,16.29,18.63,32.14,22.83,32.51,60.26,34.85,1
16.29,20.2,32.14,30.14,32.51,30.51,34.85,34.85,1
20.2,54.12,30.14,21.72,30.51,14.18,34.85,59.83,1
64.96,65.03,0.66,1.66,12.17,14.17,53.75,53.75,0
65.03,63.88,1.66,8.84,14.17,14.7,53.75,59.82,0
63.88,67.15,8.84,8.84,14.7,13.7,59.82,59.82,0
67.15,91.11,8.84,54.78,13.7,1.74,59.82,91.14,1
91.11,92.85,54.78,57.78,1.74,5.74,91.14,91.14,1
92.85,69.8,57.78,4.45,5.74,13.44,91.14,69.92,1
51.92,51.56,3.24,6.24,14.5,17.5,57.7,57.7,0
51.56,63.45,6.24,14.47,17.5,11.56,57.7,53.43,0
63.45,67.42,14.47,13.47,11.56,15.56,53.43,53.43,0
67.42,35.63,13.47,59.35,15.56,26.72,53.43,0.9,1
35.63,34.66,59.35,58.35,26.72,27.72,0.9,0.9,1
34.66,66.97,58.35,23.94,27.72,10.55,0.9,68.13,1
50.11,50.14,13.6,13.6,16.74,18.74,53.14,53.14,0
50.14,63.69,13.6,25.67,18.74,15.64,53.14,67.27,0
63.69,66.49,25.67,30.67,15.64,18.64,67.27,67.27,0
66.49,90.44,30.67,3.27,18.64,81.35,67.27,88.07,1
90.44,89.44,3.27,5.27,81.35,83.35,88.07,88.07,1
89.44,51.99,5.27,16.54,83.35,16.22,88.07,51.23,1
59.28,58.32,19.86,18.86,11.01,14.01,66.97,66.97,0
58.32,61.71,18.86,22.98,14.01,18.12,66.97,67.8,0
61.71,64.52,22.98,24.98,18.12,21.12,67.8,67.8,0
64.52,21.27,24.98,21.02,21.12,3.91,67.8,44.38,1
21.27,22.32,21.02,21.02,3.91,4.91,44.38,44.38,1
22.32,58.0,21.02,8.23,4.91,11.37,44.38,50.49,1
64.72,67.19,29.75,28.75,18.05,21.05,67.98,67.98,0
67.19,68.06,28.75,8.63,21.05,17.85,67.98,54.47,0
68.06,70.09,8.63,7.63,17.85,17.85,54.47,54.47,0
70.09,10.02,7.63,47.04,17.85,86.7,54.47,87.43,1
10.02,12.79,47.04,48.04,86.7,86.7,87.43,87.43,1
12.79,51.92,48.04,6.37,86.7,14.42,87.43,53.21,1
50.76,53.43,13.2,16.2,11.49,16.49,53.39,53.39,0
53.43,63.33,16.2,19.08,16.49,17.53,53.39,53.13,0
63.33,65.33,19.08,22.08,17.53,19.53,53.13,53.13,0
65.33,9.98,22.08,9.61,19.53,47.18,53.13,19.8,1
9.98,14.86,9.61,11.61,47.18,51.18,19.8,19.8,1
14.86,65.85,11.61,26.29,51.18,16.8,19.8,68.78,1
60.81,60.17,17.5,21.5,10.37,10.37,53.65,53.65,0
60.17,55.52,21.5,0.39,10.37,19.09,53.65,55.58,0
55.52,54.16,0.39,3.39,19.09,24.09,55.58,55.58,0
54.16,95.24,3.39,7.66,24.09,54.59,55.58,40.17,1
95.24,99.24,7.66,9.66,54.59,57.59,40.17,40.17,1
99.24,57.85,9.66,5.4,57.59,10.25,40.17,56.36,1
51.62,54.56,19.34,22.34,14.9,17.9,50.81,50.81,0
54.56,50.95,22.34,13.88,17.9,15.86,50.81,53.36,0
50.95,53.24,13.88,18.88,15.86,13.86,53.36,53.36,0
53.24,92.28,18.88,36.72,13.86,7.15,53.36,18.11,1
92.28,93.28,36.72,36.72,7.15,6.15,18.11,18.11,1
93.28,60.72,36.72,20.88,6.15,17.5,18.11,62.03,1
52.35,54.56,28.64,32.64,17.39,19.39,51.54,51.54,0
54.56,54.59,32.64,4.73,19.39,19.57,51.54,52.35,0
54.59,58.95,4.73,6.73,19.57,17.57,52.35,52.35,0
58.95,78.73,6.73,18.1,17.57,1.49,52.35,33.69,1
78.73,78.32,18.1,19.1,1.49,3.49,33.69,33.69,1
78.32,63.39,19.1,0.24,3.49,16.25,33.69,58.83,1
62.52,64.95,18.15,22.15,15.48,17.48,69.48,69.48,0
64.95,59.15,22.15,12.95,17.48,10.75,69.48,61.52,0
59.15,59.18,12.95,12.95,10.75,12.75,61.52,61.52,0
59.18,85.75,12.95,21.49,12.75,44.03,61.52,21.91,1
85.75,85.86,21.49,25.49,44.03,48.03,21.91,21.91,1
85.86,60.26,25.49,20.41,48.03,13.15,21.91,67.33,1
63.54,66.54,29.32,30.32,10.27,12.27,54.13,54.13,0
66.54,59.41,30.32,18.74,12.27,16.69,54.13,58.98,0
59.41,62.94,18.74,19.74,16.69,21.69,58.98,58.98,0
62.94,34.46,19.74,15.72,21.69,96.22,58.98,1.42,1
34.46,37.04,15.72,14.72,96.22,96.22,1.42,1.42,1
37.04,69.24,14.72,8.29,96.22,11.93,1.42,69.92,1
60.45,62.33,7.87,7.87,18.75,20.75,68.47,68.47,0
62.33,66.88,7.87,25.77,20.75,18.29,68.47,66.67,0
66.88,68.87,25.77,25.77,18.29,17.29,66.67,66.67,0
68.87,32.18,25.77,38.33,17.29,7.63,66.67,31.54,1
32.18,34.18,38.33,42.33,7.63,11.63,31.54,31.54,1
34.18,52.86,42.33,20.67,11.63,13.21,31.54,54.5,1
54.97,54.32,0.76,-1.24,13.56,11.56,68.17,68.17,0
54.32,52.52,-1.24,9.75,11.56,13.93,68.17,65.11,0
52.52,56.47,9.75,9.75,13.93,16.93,65.11,65.11,0
56.47,87.83,9.75,40.08,16.93,0.14,65.11,28.86,1
87.83,90.16,40.08,41.08,0.14,4.14,28.86,28.86,1
90.16,67.83,41.08,27.31,4.14,19.45,28.86,53.85,1
60.92,59.17,12.51,12.51,13.98,14.98,59.05,59.05,0
59.17,51.13,12.51,3.16,14.98,10.02,59.05,57.12,0
51.13,53.23,3.16,8.16,10.02,11.02,57.12,57.12,0
53.23,93.13,8.16,42.29,11.02,85.42,57.12,37.17,1
93.13,96.12,42.29,47.29,85.42,86.42,37.17,37.17,1
96.12,53.47,47.29,14.35,86.42,15.67,37.17,64.32,1
64.21,67.76,5.65,5.65,16.04,17.04,68.43,68.43,0
67.76,66.03,5.65,27.23,17.04,11.61,68.43,68.91,0
66.03,70.56,27.23,28.23,11.61,10.61,68.91,68.91,0
70.56,9.09,28.23,5.2,10.61,3.19,68.91,37.36,1
9.09,11.15,5.2,9.2,3.19,2.19,37.36,37.36,1
11.15,56.65,9.2,10.26,2.19,13.25,37.36,55.25,1
58.15,56.46,22.62,23.62,17.36,18.36,51.58,51.58,0
56.46,50.82,23.62,19.28,18.36,15.06,51.58,66.06,0
50.82,51.7,19.28,18.28,15.06,16.06,66.06,66.06,0
51.7,89.01,18.28,9.89,16.06,5.49,66.06,3.88,1
89.01,90.45,9.89,8.89,5.49,6.49,3.88,3.88,1
90.45,69.0,8.89,0.78,6.49,14.01,3.88,63.8,1
61.78,65.41,23.04,23.04,19.3,20.3,62.91,62.91,0
65.41,58.72,23.04,0.02,20.3,14.45,62.91,65.26,0
58.72,61.14,0.02,4.02,14.45,17.45,65.26,65.26,0
61.14,45.67,4.02,26.25,17.45,93.48,65.26,20.94,1
45.67,49.16,26.25,29.25,93.48,95.48,20.94,20.94,1
49.16,58.68,29.25,26.59,95.48,16.34,20.94,60.49,1
62.66,66.3,10.18,9.18,10.79,10.79,59.74,59.74,0
66.3,63.72,9.18,29.99,10.79,11.87,59.74,59.74,0
63.72,63.52,29.99,27.99,11.87,13.87,59.74,59.74,0
63.52,94.35,27.99,36.49,13.87,25.65,59.74,24.18,1
94.35,95.49,36.49,40.49,25.65,25.65,24.18,24.18,1
95.49,59.35,40.49,28.6,25.65,14.86,24.18,51.27,1
52.36,54.64,16.75,19.75,19.56,19.56,53.97,53.97,0
54.64,61.59,19.75,20.52,19.56,11.23,53.97,58.49,0
61.59,64.13,20.52,21.52,11.23,12.23,58.49,58.49,0
64.13,90.4,21.52,14.55,12.23,53.63,58.49,4.93,1
90.4,93.4,14.55,17.55,53.63,55.63,4.93,4.93,1
93.4,64.08,17.55,15.9,55.63,13.51,4.93,65.42,1
53.03,52.35,10.48,11.48,12.18,13.18,51.82,51.82,0
52.35,57.82,11.48,29.99,13.18,15.29,51.82,63.84,0
57.82,58.82,29.99,27.99,15.29,18.29,63.84,63.84,0
58.82,86.87,27.99,43.19,18.29,42.15,63.84,37.81,1
86.87,86.58,43.19,48.19,42.15,42.15,37.81,37.81,1
86.58,55.02,48.19,7.0,42.15,18.49,37.81,52.31,1
69.66,70.2,11.78,12.78,10.31,10.31,67.53,67.53,0
70.2,53.77,12.78,27.77,10.31,10.7,67.53,68.86,0
53.77,53.2,27.77,26.77,10.7,12.7,68.86,68.86,0
53.2,30.27,26.77,48.28,12.7,5.25,68.86,76.42,1
30.27,29.1,48.28,47.28,5.25,5.25,76.42,76.42,1
29.1,57.92,47.28,0.45,5.25,11.67,76.42,50.23,1
61.16,62.53,1.64,-0.36,15.7,18.7,58.55,58.55,0
62.53,57.38,-0.36,26.49,18.7,19.41,58.55,52.35,0
57.38,55.56,26.49,26.49,19.41,23.41,52.35,52.35,0
55.56,94.78,26.49,41.82,23.41,7.78,52.35,87.6,1
94.78,97.85,41.82,45.82,7.78,12.78,87.6,87.6,1
97.85,52.03,45.82,17.1,12.78,19.44,87.6,58.27,1
51.87,54.52,20.4,18.4,16.91,20.91,59.49,59.49,0
54.52,54.11,18.4,8.05,20.91,11.46,59.49,51.56,0
54.11,53.26,8.05,8.05,11.46,15.46,51.56,51.56,0
53.26,33.76,8.05,2.61,15.46,38.27,51.56,26.34,1
33.76,34.85,2.61,6.61,38.27,40.27,26.34,26.34,1
34.85,62.72,6.61,13.74,40.27,15.8,26.34,63.54,1
69.67,70.71,25.23,29.23,13.6,18.6,69.73,69.73,0
70.71,61.86,29.23,26.81,18.6,18.65,69.73,54.17,0
61.86,61.16,26.81,28.81,18.65,23.65,54.17,54.17,0
61.16,86.09,28.81,23.85,23.65,55.8,54.17,27.81,1
86.09,86.25,23.85,24.85,55.8,58.8,27.81,27.81,1
86.25,53.17,24.85,0.17,58.8,11.3,27.81,62.22,1
60.07,62.42,28.31,32.31,14.38,14.38,58.92,58.92,0
62.42,53.63,32.31,9.31,14.38,15.34,58.92,55.83,0
53.63,55.18,9.31,8.31,15.34,13.34,55.83,55.83,0
